StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,consent,academic_yes_no,research_yes_no,gender,title,discipline,last_published,academia_length,phd_dissertation,bat_1,bat_2,bat_3,bat_4,ppqr_1,ppqr_2,ppqr_3,ppqr_4,ppqr_5,ppqr_6,ppqr_7,ppqr_8,ppqr_9,ppqr_10,ppqr_11,ppqr_12,ppqr_13,ppqr_14,ppqr_15,ppqr_16,ppqr_17,ppqr_18,jis_1,jis_2,jis_3,jis_4,wlbm_1,wlbm_2,wlbm_3,wlbm_4,copsoq_workload_1,copsoq_workload_2,copsoq_workload_3,copsoq_workload_4,copsoq_workload_5,copsoq_soc_sup_1,copsoq_soc_sup_2,copsoq_soc_sup_3,copsoq_soc_sup_4,copsoq_soc_sup_5,copsoq_soc_sup_6,copsoq_oppor_1,copsoq_oppor_2,copsoq_oppor_3,attention_2,qrp_attitude_1,qrp_attitude_2,qrp_attitude_3,qrp_attitude_4,qrp_attitude_5,qrp_attitude_6,qrp_attitude_7,qrp_attitude_8,copsoq_infl_1,copsoq_infl_2,copsoq_infl_3,copsoq_infl_4,copsoq_infl_5,copsoq_infl_6,copsoq_meaning_1,copsoq_meaning_2,role_ambiguity_1,role_ambiguity_2,role_ambiguity_3,role_ambiguity_4,role_ambiguity_5,role_ambiguity_6,role_ambiguity_7,role_ambiguity_8,role_ambiguity_9,role_ambiguity_10,role_ambiguity_11,role_ambiguity_12,pay_satisfaction_1,pay_satisfaction_2,tool_satisfaction_1,tool_satisfaction_2,general_satisfaction_1,general_satisfaction_2,open_time
2025-04-07 15:50:14,2025-04-07 15:59:18,IP Address,100,543,True,2025-04-07 15:59:18,R_73vBlVpfvc8EpXy,email,EN,Yes,Yes,Yes,Woman,Post Doc,Non-STEM,This year,6-10 years,,Always,Always,Sometimes,Always,Agree,Strongly agree,Strongly agree,Strongly agree,Agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Neither agree nor disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Disagree,Somewhat disagree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Always,Always,Always,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Rarely,Never,Rarely,Rarely,Sometimes,Rarely,Often,Sometimes,Slightly disagree,Strongly agree,Agree,Disagree,Agree,Disagree,Agree,Disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Very dissatisfied,Very dissatisfied,Very dissatisfied,Very dissatisfied,Slightly satisfied,Slightly satisfied,Agree
2025-04-07 16:06:40,2025-04-07 16:19:50,IP Address,100,789,True,2025-04-07 16:19:50,R_3BovO57CYXlyONb,email,EN,Yes,Yes,Yes,Man,Assistant Professor,Non-STEM,This year,More than 10 years,,Often,Often,Sometimes,Always,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Agree,Agree,Strongly disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Sometimes,Rarely,Often,Rarely,Rarely,Rarely,Rarely,Sometimes,Often,Sometimes,Rarely,Often,Always,Sometimes,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Somewhat acceptable,Completely unacceptable,Somewhat acceptable,Neither acceptable or unacceptable,Sometimes,Sometimes,Sometimes,Often,Rarely,Often,Often,Often,Agree,Disagree,Slightly disagree,Agree,Disagree,Slightly agree,Slightly disagree,Slightly agree,Slightly disagree,Slightly disagree,Slightly agree,Slightly disagree,Slightly dissatisfied,Slightly dissatisfied,Slightly satisfied,Slightly satisfied,Slightly satisfied,Slightly satisfied,Agree
2025-04-07 16:20:56,2025-04-07 16:31:34,IP Address,100,637,True,2025-04-07 16:31:34,R_5mfwdeHxTYFqhJ5,email,EN,Yes,Yes,Yes,Woman,Assistant Professor,"STEM (science, technology, engineering, mathematics)",In the last year,6-10 years,,Sometimes,Rarely,Sometimes,Sometimes,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Rarely,Always,Sometimes,Sometimes,Rarely,Always,Always,Sometimes,Often,Often,Often,Rarely,Often,Sometimes,Strongly agree,Somewhat acceptable,Somewhat unacceptable,Somewhat acceptable,Somewhat acceptable,Somewhat acceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Somewhat unacceptable,Sometimes,Often,Often,Often,Often,Often,Often,Often,Slightly agree,Slightly agree,Agree,Slightly agree,Slightly disagree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,Agree,Disagree,Very dissatisfied,Very dissatisfied,Very dissatisfied,Slightly dissatisfied,Dissatisfied,Dissatisfied,Agree
2025-04-07 16:16:55,2025-04-07 16:33:51,IP Address,100,1016,True,2025-04-07 16:33:52,R_3k15KGTPDFESYQp,email,EN,Yes,Yes,Yes,Woman,Associate Professor,Non-STEM,This year,More than 10 years,,Sometimes,Sometimes,Often,Sometimes,Disagree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly disagree,Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Sometimes,Often,Often,Rarely,Rarely,Rarely,Rarely,Never,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Strongly agree,Neither acceptable or unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Completely unacceptable,Somewhat unacceptable,Somewhat unacceptable,Often,Sometimes,Sometimes,Often,Often,Often,Often,Often,Slightly agree,Slightly agree,Neither agree nor disagree,Slightly agree,Slightly disagree,Slightly disagree,Agree,Slightly disagree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Slightly satisfied,Slightly satisfied,Satisfied,Slightly satisfied,Slightly satisfied,Slightly satisfied,Agree
2025-04-07 16:30:27,2025-04-07 16:39:52,IP Address,100,564,True,2025-04-07 16:39:52,R_7XGMiXR8PKEim9r,email,EN,Yes,Yes,Yes,Woman,Post Doc,"STEM (science, technology, engineering, mathematics)",In the last year,6-10 years,,Sometimes,Sometimes,Rarely,Sometimes,Neither agree nor disagree,Disagree,Agree,Disagree,Strongly disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Sometimes,Sometimes,Sometimes,Often,Rarely,Always,Always,Sometimes,Often,Always,Sometimes,Often,Always,Often,Strongly agree,Somewhat unacceptable,Somewhat unacceptable,Somewhat unacceptable,Completely unacceptable,Somewhat acceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Often,Often,Often,Always,Often,Always,Often,Often,Agree,Slightly agree,Agree,Agree,Slightly disagree,Agree,Slightly agree,Slightly agree,Disagree,Disagree,Slightly agree,Slightly disagree,Slightly dissatisfied,Slightly dissatisfied,Satisfied,Very satisfied,Slightly satisfied,Slightly satisfied,Agree
2025-04-07 16:22:13,2025-04-07 16:41:29,IP Address,100,1155,True,2025-04-07 16:41:29,R_3FRH4kC61Nir3a9,email,EN,Yes,Yes,Yes,Non-binary / third gender,Assistant Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Often,Often,Rarely,Often,Agree,Agree,Strongly agree,Agree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Often,Always,Often,Rarely,Rarely,Often,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Rarely,Strongly agree,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Completely unacceptable,Somewhat acceptable,Completely unacceptable,Somewhat unacceptable,Completely unacceptable,Often,Sometimes,Rarely,Often,Sometimes,Often,Sometimes,Sometimes,Agree,Agree,Disagree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,Satisfied,Satisfied,Satisfied,Satisfied,Slightly satisfied,Slightly satisfied,Agree
2025-04-07 16:53:50,2025-04-07 17:01:27,IP Address,100,457,True,2025-04-07 17:01:28,R_7frsgBw2WhEEqj5,email,EN,Yes,Yes,Yes,Woman,Assistant Professor,"STEM (science, technology, engineering, mathematics)",This year,6-10 years,,Sometimes,Rarely,Rarely,Rarely,Strongly disagree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Always,Often,Rarely,Often,Often,Never,Always,Always,Always,Strongly agree,Somewhat unacceptable,Somewhat unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Completely acceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Neither acceptable or unacceptable,Always,Often,Sometimes,Often,Sometimes,Often,Often,Often,Agree,Strongly agree,Strongly disagree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Slightly satisfied,Slightly satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Agree
2025-04-07 16:50:47,2025-04-07 17:06:15,IP Address,100,927,True,2025-04-07 17:06:15,R_8pb4kB5tj40j8b8,email,EN,Yes,Yes,Yes,Woman,PhD student,"STEM (science, technology, engineering, mathematics)",This year,1-5 years,More than 4 articles,Sometimes,Rarely,Rarely,Sometimes,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Sometimes,Sometimes,Sometimes,Often,Rarely,Often,Often,Sometimes,Sometimes,Sometimes,Sometimes,Often,Often,Often,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Often,Often,Often,Often,Often,Often,Often,Often,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Very dissatisfied,Very dissatisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Agree
2025-04-07 17:22:44,2025-04-07 17:29:19,IP Address,100,394,True,2025-04-07 17:29:20,R_1ZUmTg8wbjrH8CD,email,EN,Yes,Yes,Yes,Man,Assistant Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Sometimes,Sometimes,Rarely,Rarely,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Strongly disagree,Disagree,Agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Sometimes,Sometimes,Rarely,Often,Rarely,Often,Often,Often,Sometimes,Often,Often,Sometimes,Often,Often,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Often,Often,Sometimes,Often,Rarely,Always,Sometimes,Sometimes,Slightly disagree,Slightly agree,Agree,Agree,Slightly agree,Slightly disagree,Slightly agree,Agree,Slightly disagree,Slightly disagree,Slightly agree,Disagree,Very dissatisfied,Dissatisfied,Dissatisfied,Dissatisfied,Slightly dissatisfied,Slightly dissatisfied,Agree
2025-04-07 17:36:17,2025-04-07 17:42:24,IP Address,100,366,True,2025-04-07 17:42:24,R_870p7qou0qwuLND,email,EN,Yes,Yes,Yes,Man,Full Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Often,Sometimes,Rarely,Sometimes,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Always,Always,Always,Always,Rarely,Sometimes,Sometimes,Never,Always,Always,Often,Always,Always,Always,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Always,Always,Always,Always,Always,Always,Often,Always,Strongly disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Very satisfied,Very satisfied,Dissatisfied,Dissatisfied,Satisfied,Satisfied,Agree
2025-04-07 17:33:33,2025-04-07 17:49:27,IP Address,100,954,True,2025-04-07 17:49:27,R_73ayoLcPzI9DBuy,email,EN,Yes,Yes,Yes,Woman,Full Professor,Non-STEM,This year,More than 10 years,,Rarely,Never,Rarely,Sometimes,Agree,Strongly agree,Agree,Strongly disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat agree,Often,Never,Sometimes,Sometimes,Rarely,Always,Often,Often,Sometimes,Sometimes,Never,Often,Always,Always,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat acceptable,Somewhat unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Always,Often,Sometimes,Always,Always,Always,Often,Often,Agree,Strongly agree,Slightly disagree,Strongly agree,Disagree,Agree,Agree,Disagree,Strongly disagree,Strongly disagree,Disagree,Slightly disagree,Satisfied,Satisfied,Slightly satisfied,Satisfied,Slightly dissatisfied,Slightly dissatisfied,Agree
2025-04-07 17:40:44,2025-04-07 17:53:09,IP Address,100,745,True,2025-04-07 17:53:10,R_7kH6grkuqmFwbD3,email,EN,Yes,Yes,Yes,Woman,Full Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Sometimes,Never,Sometimes,Sometimes,Agree,Strongly agree,Agree,Disagree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly agree,Disagree,Strongly agree,Agree,Agree,Agree,Strongly disagree,Disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Often,Often,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Often,Sometimes,Always,Always,Always,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat acceptable,Completely unacceptable,Completely unacceptable,Completely unacceptable,Always,Always,Sometimes,Often,Always,Always,Often,Often,Agree,Slightly agree,Slightly agree,Agree,Disagree,Agree,Slightly agree,Slightly disagree,Strongly disagree,Strongly disagree,Slightly disagree,Strongly disagree,Very satisfied,Very satisfied,Satisfied,Satisfied,Slightly dissatisfied,Slightly dissatisfied,Agree
2025-04-07 17:59:16,2025-04-07 18:04:20,IP Address,100,303,True,2025-04-07 18:04:20,R_7rqdCicbmyuJzCP,email,EN,Yes,Yes,Yes,Man,Full Professor,Non-STEM,This year,More than 10 years,,Sometimes,Sometimes,Rarely,Often,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Agree,Agree,Disagree,Agree,Strongly disagree,Agree,Agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Somewhat disagree,Strongly agree,Strongly agree,Often,Often,Often,Rarely,Rarely,Often,Often,Often,Often,Often,Often,Always,Always,Always,Strongly agree,Somewhat acceptable,Completely unacceptable,Somewhat acceptable,Neither acceptable or unacceptable,Completely acceptable,Somewhat acceptable,Somewhat acceptable,Somewhat acceptable,Always,Always,Always,Always,Always,Always,Often,Often,Neither agree nor disagree,Slightly agree,Disagree,Agree,Neither agree nor disagree,Agree,Agree,Slightly disagree,Disagree,Disagree,Disagree,Disagree,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Satisfied,Disagree
2025-04-07 17:57:05,2025-04-07 18:08:35,IP Address,100,689,True,2025-04-07 18:08:35,R_1GkOPq0XhlGQqKA,email,EN,Yes,Yes,Yes,Man,Assistant Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Sometimes,Sometimes,Rarely,Sometimes,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Strongly agree,Agree,Strongly agree,Neither agree nor disagree,Disagree,Disagree,Agree,Somewhat disagree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Always,Often,Often,Rarely,Rarely,Often,Often,Rarely,Often,Often,Rarely,Always,Always,Always,Strongly disagree,Somewhat unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Somewhat acceptable,Somewhat acceptable,Somewhat unacceptable,Somewhat unacceptable,Somewhat acceptable,Rarely,Often,Rarely,Sometimes,Sometimes,Always,Often,Often,Slightly disagree,Agree,Slightly disagree,Slightly disagree,Agree,Strongly disagree,Strongly agree,Disagree,Slightly agree,Slightly agree,Slightly agree,Neither agree nor disagree,Satisfied,Satisfied,Neither satisfied nor dissatisfied,Satisfied,Slightly satisfied,Slightly dissatisfied,Agree
2025-04-07 18:02:12,2025-04-07 18:09:34,IP Address,100,442,True,2025-04-07 18:09:35,R_5ETl93J1UlUHsbq,email,EN,Yes,Yes,Yes,Man,Assistant Professor,"STEM (science, technology, engineering, mathematics)",In the last year,More than 10 years,,Sometimes,Sometimes,Rarely,Sometimes,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Neither agree nor disagree,Agree,Agree,Disagree,Agree,Agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,Somewhat disagree,Often,Often,Sometimes,Rarely,Rarely,Often,Often,Sometimes,Always,Always,Sometimes,Often,Always,Often,Strongly agree,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Completely unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Often,Sometimes,Sometimes,Often,Sometimes,Often,Often,Sometimes,Slightly agree,Agree,Slightly disagree,Slightly disagree,Neither agree nor disagree,Slightly disagree,Strongly agree,Disagree,Disagree,Disagree,Slightly disagree,Neither agree nor disagree,Slightly satisfied,Neither satisfied nor dissatisfied,Dissatisfied,Neither satisfied nor dissatisfied,Slightly dissatisfied,Slightly dissatisfied,Disagree
2025-04-07 18:39:01,2025-04-07 18:52:06,IP Address,100,785,True,2025-04-07 18:52:07,R_3GHQefsH35elvFi,email,EN,Yes,Yes,Yes,Woman,Assistant Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Often,Often,Sometimes,Always,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Agree,Agree,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Often,Often,Often,Rarely,Rarely,Often,Sometimes,Rarely,Sometimes,Rarely,Never,Sometimes,Sometimes,Rarely,Strongly agree,Somewhat unacceptable,Completely unacceptable,Neither acceptable or unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Somewhat unacceptable,Somewhat unacceptable,Somewhat unacceptable,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Often,Slightly disagree,Agree,Agree,Slightly disagree,Agree,Slightly disagree,Agree,Neither agree nor disagree,Slightly agree,Slightly agree,Neither agree nor disagree,Neither agree nor disagree,Very dissatisfied,Dissatisfied,Slightly dissatisfied,Neither satisfied nor dissatisfied,Slightly satisfied,Slightly satisfied,Agree
2025-04-07 19:41:06,2025-04-07 19:54:02,IP Address,100,775,True,2025-04-07 19:54:03,R_3Bhr1P8EEWGtgAx,email,EN,Yes,Yes,Yes,Man,Full Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Sometimes,Rarely,Sometimes,Rarely,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Sometimes,Often,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Rarely,Often,Sometimes,Sometimes,Sometimes,Often,Sometimes,Strongly agree,Completely acceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Completely unacceptable,Completely unacceptable,Neither acceptable or unacceptable,Sometimes,Sometimes,Sometimes,Sometimes,Often,Sometimes,Often,Often,Slightly agree,Slightly agree,Disagree,Slightly agree,Slightly agree,Slightly disagree,Agree,Slightly disagree,Slightly agree,Slightly agree,Slightly disagree,Neither agree nor disagree,Satisfied,Satisfied,Satisfied,Neither satisfied nor dissatisfied,Satisfied,Satisfied,Agree
2025-04-07 20:53:11,2025-04-07 20:59:48,IP Address,100,397,True,2025-04-07 20:59:48,R_6DXgi25D57PRC6t,email,EN,Yes,Yes,Yes,Man,Assistant Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Sometimes,Rarely,Sometimes,Rarely,Disagree,Disagree,Agree,Disagree,Agree,Strongly agree,Disagree,Agree,Agree,Neither agree nor disagree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,Rarely,Rarely,Never,Often,Rarely,Often,Often,Sometimes,Sometimes,Often,Often,Often,Always,Always,Strongly agree,Completely unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Somewhat unacceptable,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Always,Always,Often,Always,Always,Always,Always,Always,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Agree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Dissatisfied,Dissatisfied,Satisfied,Very satisfied,Satisfied,Satisfied,Agree
2025-04-07 18:53:14,2025-04-07 21:38:12,IP Address,100,9897,True,2025-04-07 21:38:12,R_1CNfJrdD9ChOELf,email,EN,Yes,Yes,Yes,Man,Associate Professor,"STEM (science, technology, engineering, mathematics)",In the last 5 years,More than 10 years,,Often,Often,Often,Often,Neither agree nor disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly disagree,Disagree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Often,Rarely,Often,Rarely,Rarely,Rarely,Never,Never,Rarely,Sometimes,Rarely,Rarely,Often,Sometimes,Strongly agree,Somewhat unacceptable,Neither acceptable or unacceptable,Completely unacceptable,Neither acceptable or unacceptable,Neither acceptable or unacceptable,Somewhat unacceptable,Neither acceptable or unacceptable,Somewhat acceptable,Rarely,Often,Never,Sometimes,Sometimes,Often,Sometimes,Sometimes,Slightly disagree,Agree,Slightly disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Slightly dissatisfied,Slightly dissatisfied,Slightly dissatisfied,Satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Agree
2025-04-07 21:48:16,2025-04-07 21:55:35,IP Address,100,439,True,2025-04-07 21:55:36,R_4fm0esn4C9StVyX,email,EN,Yes,Yes,Yes,Woman,Full Professor,"STEM (science, technology, engineering, mathematics)",This year,More than 10 years,,Rarely,Rarely,Never,Rarely,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Sometimes,Rarely,Rarely,Often,Rarely,Always,Always,Sometimes,Often,Always,Sometimes,Sometimes,Always,Sometimes,Strongly agree,Completely unacceptable,Completely unacceptable,Somewhat unacceptable,Completely unacceptable,Somewhat unacceptable,Somewhat unacceptable,Completely unacceptable,Completely unacceptable,Always,Often,Often,Often,Always,Always,Often,Often,Agree,Slightly disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Strongly agree,Neither agree nor disagree,Disagree,Disagree,Slightly disagree,Strongly disagree,Satisfied,Satisfied,Slightly dissatisfied,Satisfied,Satisfied,Satisfied,Agree
